Behov
2161
1868
1807
1769
1890
2335
3462
3800
3791
3649
3569
3342
3242
3217
3379
3522
3800
3800
3800
3800
3800
3800
3628
3356
2713
2436
2370
2347
2480
2933
3800
3800
3800
3800
3800
3800
3687
3614
3764
3800
3800
3800
3800
3800
3800
3800
3800
3653
2981
2686
2603
2563
2665
3087
3800
3800
3800
3800
3800
3800
3674
3589
3721
3800
3800
3800
3800
3800
3800
3800
3800
3629
2956
2669
2590
2555
2668
3100
3800
3800
3800
3800
3800
3800
3726
3653
3800
3800
3800
3800
3800
3800
3800
3800
3800
3776
3129
2852
2779
2756
2878
3337
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3541
3204
3052
2949
2944
3102
3368
3709
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3790
3439
3259
3148
3115
3242
3558
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3767
3385
3105
3022
3002
3120
3567
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3761
3512
3423
3425
3564
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3771
3753
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3720
3624
3598
3699
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3757
3737
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3750
3449
3348
3303
3384
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3534
3244
3150
3110
3203
3618
3800
3800
3800
3800
3800
3800
3747
3638
3756
3800
3800
3800
3800
3800
3800
3800
3800
3637
2999
2697
2603
2548
2628
3039
3800
3800
3800
3800
3800
3564
3304
3170
3323
3520
3800
3800
3800
3800
3800
3800
3706
3423
2983
2672
2545
2446
2471
2650
2840
3295
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3596
3417
3082
2926
2818
2801
2943
3192
3520
3800
3800
3800
3800
3800
3800
3796
3800
3800
3800
3800
3800
3800
3800
3560
3233
2824
2527
2440
2390
2486
2909
3800
3800
3800
3800
3800
3541
3337
3225
3334
3553
3800
3800
3800
3800
3800
3800
3711
3433
2791
2508
2437
2406
2523
2973
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3338
3119
3056
3076
3246
3763
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3556
3239
3123
3048
3102
3478
3800
3800
3800
3800
3800
3646
3441
3345
3363
3416
3800
3800
3800
3800
3800
3800
3637
3355
2944
2625
2476
2370
2374
2535
2705
3146
3800
3800
3800
3800
3800
3800
3645
3764
3800
3800
3800
3800
3800
3800
3534
3232
3059
2751
2618
2519
2534
2705
2887
3328
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3745
3384
3116
3042
3033
3171
3642
3800
3800
3800
3800
3800
3800
3593
3484
3471
3610
3800
3800
3800
3800
3800
3800
3800
3596
2983
2696
2617
2580
2689
3131
3800
3800
3800
3800
3800
3693
3415
3201
3222
3477
3800
3800
3800
3800
3800
3800
3768
3502
2876
2598
2520
2486
2595
3033
3800
3800
3800
3800
3791
3394
3280
3210
3269
3310
3667
3800
3800
3800
3800
3634
3330
3010
2412
2130
2065
2023
2124
2561
3683
3800
3800
3800
3699
3476
3332
3290
3439
3624
3800
3800
3800
3800
3800
3800
3800
3565
2903
2623
2551
2522
2646
3087
3800
3800
3800
3800
3800
3668
3486
3411
3499
3686
3800
3800
3800
3800
3800
3800
3800
3527
3091
2767
2615
2513
2515
2669
2884
3286
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3781
3602
3304
3231
3136
3226
3474
3678
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3417
3139
3062
3029
3147
3605
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3530
3438
3417
3522
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3399
3120
3042
3011
3129
3592
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3763
3793
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3688
3565
3529
3670
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3769
3783
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3767
3800
3800
3800
3800
3800
3800
3800
3800
3800
3476
3261
3237
3271
3483
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3563
3356
3224
3162
3274
3560
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3777
3599
3272
3157
3051
3094
3303
3516
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3746
3727
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3529
3236
3140
3095
3195
3636
3800
3800
3800
3800
3800
3800
3633
3457
3447
3607
3800
3800
3800
3800
3800
3800
3800
3674
3034
2737
2644
2594
2690
3115
3800
3800
3800
3800
3800
3441
3247
3193
3238
3234
3698
3800
3800
3800
3800
3800
3536
3235
2609
2320
2248
2192
2301
2730
3800
3800
3800
3800
3592
3274
3114
3010
3135
3233
3544
3800
3800
3800
3800
3682
3437
3161
2531
2267
2211
2181
2321
2798
3800
3800
3800
3800
3800
3800
3707
3660
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3451
3124
2971
2866
2849
2991
3275
3574
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3800
3498
3338
2981
2817
2705
2693
2828
3069
