Month;Date;Hours;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø
3;28.03.2020;01 - 02;62.49;62.49;62.49;62.49;62.49;62.49
3;28.03.2020;02 - 03;61.68;61.68;61.68;61.68;61.68;61.68
3;28.03.2020;03 - 04;61.68;61.68;61.68;61.68;61.68;61.68
3;28.03.2020;04 - 05;62.37;62.37;62.37;62.37;62.37;62.37
3;28.03.2020;05 - 06;62.61;62.61;62.61;62.61;62.61;62.61
3;28.03.2020;06 - 07;63.65;63.65;63.65;63.65;63.65;63.65
3;28.03.2020;07 - 08;65.63;65.63;65.63;63.89;63.89;63.89
3;28.03.2020;08 - 09;68.43;68.43;68.43;64.35;64.35;64.35
3;28.03.2020;09 - 10;68.66;68.66;68.66;63.77;63.77;63.77
3;28.03.2020;10 - 11;66.56;66.56;66.56;63.31;63.31;63.31
3;28.03.2020;11 - 12;61.79;61.79;61.79;61.79;61.79;61.79
3;28.03.2020;12 - 13;58.07;58.07;58.07;58.07;58.07;58.07
3;28.03.2020;13 - 14;47.71;47.71;47.71;47.71;47.71;47.71
3;28.03.2020;14 - 15;46.2;46.2;46.2;46.2;46.2;46.2
3;28.03.2020;15 - 16;49.11;49.11;49.11;49.11;49.11;49.11
3;28.03.2020;16 - 17;58.77;58.77;58.77;58.77;58.77;58.77
3;28.03.2020;17 - 18;64.59;64.59;64.59;64.59;64.59;64.59
3;28.03.2020;18 - 19;67.73;67.73;67.73;67.73;67.73;67.73
3;28.03.2020;19 - 20;67.03;67.03;67.03;67.03;67.03;67.03
3;28.03.2020;20 - 21;63.42;63.42;63.42;63.42;63.42;63.42
3;28.03.2020;21 - 22;60.51;60.51;60.51;60.51;60.51;60.51
3;28.03.2020;22 - 23;58.88;58.88;58.88;58.88;58.88;58.88
3;28.03.2020;23 - 00;57.14;57.14;57.14;57.14;57.14;57.14
3;29.03.2020;00 - 01;53.31;53.31;53.31;53.31;53.31;53.31
3;29.03.2020;01 - 02;52.14;52.14;52.14;52.14;52.14;52.14
3;29.03.2020;02 - 03;;;;;;
3;29.03.2020;03 - 04;48.26;48.26;48.26;48.26;48.26;48.26
3;29.03.2020;04 - 05;43.21;43.21;43.21;43.21;43.21;43.21
3;29.03.2020;05 - 06;40.75;40.75;40.75;40.75;40.75;40.75
3;29.03.2020;06 - 07;44.39;44.39;44.39;44.39;44.39;44.39
3;29.03.2020;07 - 08;46.5;46.5;46.5;46.5;46.5;46.5
3;29.03.2020;08 - 09;51.2;51.2;51.2;51.2;51.2;51.2
3;29.03.2020;09 - 10;55.07;53.66;55.07;55.07;55.07;55.07
3;29.03.2020;10 - 11;56.6;53.78;56.6;56.6;56.6;56.6
3;29.03.2020;11 - 12;57.3;52.84;57.3;57.3;57.3;57.3
3;29.03.2020;12 - 13;56.83;51.2;56.83;56.83;56.83;56.83
3;29.03.2020;13 - 14;57.77;49.08;57.77;57.77;57.77;57.77
3;29.03.2020;14 - 15;57.07;47.79;57.07;57.07;57.07;57.07
3;29.03.2020;15 - 16;57.77;47.79;57.77;57.77;57.77;57.77
3;29.03.2020;16 - 17;58.6;56.95;58.6;59.3;59.3;59.3
3;29.03.2020;17 - 18;60.24;60.24;60.24;61.65;61.65;61.65
3;29.03.2020;18 - 19;64.82;64.82;64.82;70.69;70.69;70.69
3;29.03.2020;19 - 20;73.98;73.98;73.98;73.98;73.98;73.98
3;29.03.2020;20 - 21;77.27;77.27;77.27;77.27;77.27;77.27
3;29.03.2020;21 - 22;75.5;75.5;75.5;75.5;75.5;75.5
3;29.03.2020;22 - 23;73.39;73.39;73.39;73.39;73.39;73.39
3;29.03.2020;23 - 00;68.81;68.81;68.81;71.63;71.63;71.63
3;30.03.2020;00 - 01;64.82;64.82;64.82;64.82;64.82;64.82
3;30.03.2020;01 - 02;64.58;64.58;64.58;64.58;64.58;64.58
3;30.03.2020;02 - 03;64.58;64.58;64.58;64.58;64.58;64.58
3;30.03.2020;03 - 04;64.94;64.94;64.94;64.94;64.94;64.94
3;30.03.2020;04 - 05;65.17;65.17;65.17;65.17;65.17;65.17
3;30.03.2020;05 - 06;67.87;67.87;67.87;67.87;67.87;67.87
3;30.03.2020;06 - 07;72.45;72.45;72.45;71.51;71.51;71.51
3;30.03.2020;07 - 08;79.73;79.73;79.73;79.5;79.5;79.5
3;30.03.2020;08 - 09;88.54;88.54;88.54;88.54;88.54;88.54
3;30.03.2020;09 - 10;90.89;90.89;90.89;91.71;91.71;91.71
3;30.03.2020;10 - 11;88.54;88.54;88.54;107.21;107.21;107.21
3;30.03.2020;11 - 12;79.38;79.38;79.38;94.88;94.88;94.88
3;30.03.2020;12 - 13;77.03;77.03;77.03;88.66;88.66;88.66
3;30.03.2020;13 - 14;74.68;74.68;74.68;82.55;82.55;82.55
3;30.03.2020;14 - 15;72.1;72.1;72.1;81.14;81.14;81.14
3;30.03.2020;15 - 16;72.57;72.57;72.57;79.85;79.85;79.85
3;30.03.2020;16 - 17;74.33;74.33;74.33;78.79;78.79;78.79
3;30.03.2020;17 - 18;76.44;76.44;76.44;77.15;77.15;77.15
3;30.03.2020;18 - 19;79.61;79.61;79.61;79.61;79.61;79.61
3;30.03.2020;19 - 20;80.2;80.2;80.2;80.2;80.2;80.2
3;30.03.2020;20 - 21;83.84;83.84;83.84;80.2;80.2;80.2
3;30.03.2020;21 - 22;80.08;80.08;80.08;74.8;74.8;74.8
3;30.03.2020;22 - 23;72.33;72.33;72.33;70.34;70.34;70.34
3;30.03.2020;23 - 00;67.64;67.64;67.64;67.64;67.64;67.64
3;31.03.2020;00 - 01;63.52;63.52;63.52;63.52;63.52;63.52
3;31.03.2020;01 - 02;61.76;61.76;61.76;61.76;61.76;61.76
3;31.03.2020;02 - 03;60.35;60.35;60.35;60.35;60.35;60.35
3;31.03.2020;03 - 04;59.77;59.77;59.77;59.77;59.77;59.77
3;31.03.2020;04 - 05;60.47;60.47;60.47;59.06;59.06;59.06
3;31.03.2020;05 - 06;61.88;61.88;61.88;58.94;58.94;58.94
3;31.03.2020;06 - 07;63.41;63.41;63.41;59.88;59.88;59.88
3;31.03.2020;07 - 08;69.98;69.98;69.98;62.35;62.35;62.35
3;31.03.2020;08 - 09;77.97;77.97;77.97;62.7;62.7;62.7
3;31.03.2020;09 - 10;69.86;69.86;69.86;62.58;62.58;62.58
3;31.03.2020;10 - 11;64.82;64.82;64.82;62.47;62.47;62.47
3;31.03.2020;11 - 12;62.94;62.94;62.94;62.7;62.7;62.7
3;31.03.2020;12 - 13;62.47;62.47;62.47;62.47;62.47;62.47
3;31.03.2020;13 - 14;60.71;60.71;60.71;60.71;60.71;60.71
3;31.03.2020;14 - 15;58.59;58.59;58.59;58.59;58.59;58.59
3;31.03.2020;15 - 16;57.77;57.77;57.77;57.77;57.77;57.77
3;31.03.2020;16 - 17;57.42;57.42;57.42;57.42;57.42;57.42
3;31.03.2020;17 - 18;58.01;58.01;58.01;58.01;58.01;58.01
3;31.03.2020;18 - 19;58.48;58.48;58.48;58.48;58.48;58.48
3;31.03.2020;19 - 20;59.18;59.18;59.18;59.18;59.18;59.18
3;31.03.2020;20 - 21;60;60;60;60;60;60
3;31.03.2020;21 - 22;58.83;58.83;58.83;58.83;58.83;58.83
3;31.03.2020;22 - 23;56.71;56.71;56.71;56.71;56.71;56.71
3;31.03.2020;23 - 00;53.66;53.66;53.66;53.66;53.66;53.66
4;01.04.2020;00 - 01;48.69;48.69;48.69;48.69;48.69;48.69
4;01.04.2020;01 - 02;48.92;48.92;48.92;48.92;48.92;48.92
4;01.04.2020;02 - 03;49.38;49.38;49.38;49.38;49.38;49.38
4;01.04.2020;03 - 04;50.52;50.52;50.52;50.52;50.52;50.52
4;01.04.2020;04 - 05;51.9;51.9;51.9;51.9;51.9;51.9
4;01.04.2020;05 - 06;54.07;54.07;54.07;54.07;54.07;54.07
4;01.04.2020;06 - 07;56.82;56.82;56.82;56.82;56.82;56.82
4;01.04.2020;07 - 08;61.29;61.29;61.29;61.29;61.29;61.29
4;01.04.2020;08 - 09;63.7;63.7;63.7;63.7;63.7;63.7
4;01.04.2020;09 - 10;63.81;63.81;63.81;67.59;67.59;67.59
4;01.04.2020;10 - 11;62.55;62.55;62.55;71.94;71.94;71.94
4;01.04.2020;11 - 12;60.83;60.83;60.83;68.39;68.39;68.39
4;01.04.2020;12 - 13;60.03;60.03;60.03;71.83;71.83;71.83
4;01.04.2020;13 - 14;59.34;59.34;59.34;66.1;66.1;66.1
4;01.04.2020;14 - 15;59;59;59;61.75;61.75;61.75
4;01.04.2020;15 - 16;58.31;58.31;58.31;58.31;58.31;58.31
4;01.04.2020;16 - 17;57.05;57.05;57.05;57.05;57.05;57.05
4;01.04.2020;17 - 18;57.17;57.17;57.17;57.17;57.17;57.17
4;01.04.2020;18 - 19;58.31;58.31;58.31;59.34;59.34;59.34
4;01.04.2020;19 - 20;58.77;58.77;58.77;60.37;60.37;60.37
4;01.04.2020;20 - 21;58.65;58.65;58.65;58.65;58.65;58.65
4;01.04.2020;21 - 22;56.71;56.71;56.71;56.71;56.71;56.71
4;01.04.2020;22 - 23;54.42;54.42;54.42;54.42;54.42;54.42
4;01.04.2020;23 - 00;51.78;51.78;51.78;51.78;51.78;51.78
4;02.04.2020;00 - 01;48.15;48.15;48.15;48.15;48.15;48.15
4;02.04.2020;01 - 02;47.24;47.24;47.24;47.24;47.24;47.24
4;02.04.2020;02 - 03;47.24;47.24;47.24;47.24;47.24;47.24
4;02.04.2020;03 - 04;48.27;48.27;48.27;48.27;48.27;48.27
4;02.04.2020;04 - 05;49.86;49.86;49.86;49.86;49.86;49.86
4;02.04.2020;05 - 06;51.91;51.91;51.91;51.91;51.91;51.91
4;02.04.2020;06 - 07;54.64;54.64;54.64;54.64;54.64;54.64
4;02.04.2020;07 - 08;57.6;57.6;57.6;59.65;59.65;59.65
4;02.04.2020;08 - 09;57.94;57.94;57.94;57.94;57.94;57.94
4;02.04.2020;09 - 10;56.46;56.46;56.46;56.46;56.46;56.46
4;02.04.2020;10 - 11;55.21;55.21;55.21;55.21;55.21;55.21
4;02.04.2020;11 - 12;53.73;53.73;53.73;53.73;53.73;53.73
4;02.04.2020;12 - 13;53.05;53.05;53.05;53.05;53.05;53.05
4;02.04.2020;13 - 14;52.48;52.48;52.48;52.48;52.48;52.48
4;02.04.2020;14 - 15;51.57;51.57;51.57;51.57;51.57;51.57
4;02.04.2020;15 - 16;51.34;51.34;51.34;51.34;51.34;51.34
4;02.04.2020;16 - 17;51.46;51.46;51.46;51.46;51.46;51.46
4;02.04.2020;17 - 18;51.91;51.91;51.91;51.91;51.91;51.91
4;02.04.2020;18 - 19;52.14;52.14;52.14;52.14;52.14;52.14
4;02.04.2020;19 - 20;52.59;52.59;52.59;52.59;52.59;52.59
4;02.04.2020;20 - 21;52.82;52.82;52.82;52.82;52.82;52.82
4;02.04.2020;21 - 22;52.02;52.02;52.02;52.02;52.02;52.02
4;02.04.2020;22 - 23;50.66;50.66;50.66;50.66;50.66;50.66
4;02.04.2020;23 - 00;47.7;47.7;47.7;47.7;47.7;47.7
4;03.04.2020;00 - 01;38.43;38.43;38.43;38.43;38.43;38.43
4;03.04.2020;01 - 02;37.65;37.65;37.65;37.65;37.65;37.65
4;03.04.2020;02 - 03;37.42;37.42;37.42;37.42;37.42;37.42
4;03.04.2020;03 - 04;37.87;37.87;37.87;37.87;37.87;37.87
4;03.04.2020;04 - 05;38.88;38.88;38.88;38.88;38.88;38.88
4;03.04.2020;05 - 06;41.93;41.93;41.93;41.93;41.93;41.93
4;03.04.2020;06 - 07;45.31;45.31;45.31;45.31;45.31;45.31
4;03.04.2020;07 - 08;49.25;49.25;49.25;49.25;49.25;49.25
4;03.04.2020;08 - 09;50.72;50.72;50.72;50.72;50.72;50.72
4;03.04.2020;09 - 10;49.71;49.71;49.71;49.71;49.71;49.71
4;03.04.2020;10 - 11;48.47;48.47;48.47;48.47;48.47;48.47
4;03.04.2020;11 - 12;47.45;47.45;47.45;47.45;47.45;47.45
4;03.04.2020;12 - 13;46.55;46.55;46.55;46.55;46.55;46.55
4;03.04.2020;13 - 14;45.87;45.87;45.87;45.87;45.87;45.87
4;03.04.2020;14 - 15;44.97;44.97;44.97;44.97;44.97;44.97
4;03.04.2020;15 - 16;44.07;44.07;44.07;44.07;44.07;44.07
4;03.04.2020;16 - 17;44.97;44.97;44.97;44.97;44.97;44.97
4;03.04.2020;17 - 18;46.66;46.66;46.66;46.66;46.66;46.66
4;03.04.2020;18 - 19;48.69;48.69;48.69;48.69;48.69;48.69
4;03.04.2020;19 - 20;50.49;50.49;50.49;50.49;50.49;50.49
4;03.04.2020;20 - 21;51.28;51.28;51.28;51.17;51.17;51.17
4;03.04.2020;21 - 22;50.49;50.49;50.49;50.04;50.04;50.04
4;03.04.2020;22 - 23;49.71;49.71;49.71;48.69;48.69;48.69
4;03.04.2020;23 - 00;48.35;48.35;48.35;48.35;48.35;48.35
4;04.04.2020;00 - 01;49.86;49.86;49.86;48.62;48.62;48.62
4;04.04.2020;01 - 02;49.74;49.74;49.74;48.62;48.62;48.62
4;04.04.2020;02 - 03;49.41;49.41;49.41;48.5;48.5;48.5
4;04.04.2020;03 - 04;49.63;49.63;49.63;48.5;48.5;48.5
4;04.04.2020;04 - 05;50.2;50.2;50.2;48.73;48.73;48.73
4;04.04.2020;05 - 06;50.87;50.87;50.87;48.84;48.84;48.84
4;04.04.2020;06 - 07;51.44;51.44;51.44;48.84;48.84;48.84
4;04.04.2020;07 - 08;52.56;52.56;52.56;49.52;49.52;49.52
4;04.04.2020;08 - 09;53.47;53.47;53.47;50.2;50.2;50.2
4;04.04.2020;09 - 10;53.35;53.35;53.35;50.53;50.53;50.53
4;04.04.2020;10 - 11;53.13;53.13;53.13;49.97;49.97;49.97
4;04.04.2020;11 - 12;52.23;52.23;52.23;49.29;49.29;49.29
4;04.04.2020;12 - 13;51.1;51.1;51.1;48.39;48.39;48.39
4;04.04.2020;13 - 14;49.86;49.86;49.86;48.17;48.17;48.17
4;04.04.2020;14 - 15;48.96;48.96;48.96;47.94;47.94;47.94
4;04.04.2020;15 - 16;48.62;48.62;48.62;48.05;48.05;48.05
4;04.04.2020;16 - 17;49.41;49.41;49.41;48.39;48.39;48.39
4;04.04.2020;17 - 18;50.99;50.99;50.99;49.18;49.18;49.18
4;04.04.2020;18 - 19;51.89;51.89;51.89;50.2;50.2;50.2
4;04.04.2020;19 - 20;52.23;52.23;52.23;52.23;52.23;52.23
4;04.04.2020;20 - 21;52;52;52;52;52;52
4;04.04.2020;21 - 22;51.44;51.44;51.44;50.87;50.87;50.87
4;04.04.2020;22 - 23;51.1;51.1;51.1;50.42;50.42;50.42
4;04.04.2020;23 - 00;50.53;50.53;50.53;50.53;50.53;50.53
4;05.04.2020;00 - 01;52.88;52.88;52.88;52.88;52.88;52.88
4;05.04.2020;01 - 02;52.42;52.42;52.42;52.53;52.53;52.53
4;05.04.2020;02 - 03;52.08;52.08;52.08;53.1;53.1;53.1
4;05.04.2020;03 - 04;51.97;51.97;51.97;52.19;52.19;52.19
4;05.04.2020;04 - 05;51.97;51.97;51.97;52.88;52.88;52.88
4;05.04.2020;05 - 06;52.08;52.08;52.08;54.01;54.01;54.01
4;05.04.2020;06 - 07;51.97;51.97;51.97;52.65;52.65;52.65
4;05.04.2020;07 - 08;52.31;52.31;52.31;53.1;53.1;53.1
4;05.04.2020;08 - 09;52.88;52.88;52.88;54.58;54.58;54.58
4;05.04.2020;09 - 10;51.62;51.62;51.62;54.69;54.69;54.69
4;05.04.2020;10 - 11;48.44;48.44;48.44;50.49;50.49;50.49
4;05.04.2020;11 - 12;43.78;43.78;43.78;44.12;44.12;44.12
4;05.04.2020;12 - 13;40.59;40.59;40.59;43.32;43.32;43.32
4;05.04.2020;13 - 14;39.91;39.91;39.91;42.64;42.64;42.64
4;05.04.2020;14 - 15;39.91;39.91;39.91;41.28;41.28;41.28
4;05.04.2020;15 - 16;41.85;41.85;41.85;41.85;41.85;41.85
4;05.04.2020;16 - 17;44.57;44.57;44.57;44.57;44.57;44.57
4;05.04.2020;17 - 18;49.69;49.69;49.69;49.69;49.69;49.69
4;05.04.2020;18 - 19;52.88;52.88;52.88;55.72;55.72;55.72
4;05.04.2020;19 - 20;53.22;53.22;53.22;60.72;60.72;60.72
4;05.04.2020;20 - 21;52.99;52.99;52.99;66.52;66.52;66.52
4;05.04.2020;21 - 22;52.31;52.31;52.31;58.9;58.9;58.9
4;05.04.2020;22 - 23;51.74;51.74;51.74;51.97;51.97;51.97
4;05.04.2020;23 - 00;49.24;49.24;49.24;49.24;49.24;49.24
4;06.04.2020;00 - 01;46.96;46.96;46.96;46.96;46.96;46.96
4;06.04.2020;01 - 02;45.37;45.37;45.37;45.37;45.37;45.37
4;06.04.2020;02 - 03;45.94;45.94;45.94;45.94;45.94;45.94
4;06.04.2020;03 - 04;42.07;42.07;42.07;42.07;42.07;42.07
4;06.04.2020;04 - 05;41.62;41.62;41.62;41.62;41.62;41.62
4;06.04.2020;05 - 06;49.69;49.69;49.69;49.69;49.69;49.69
4;06.04.2020;06 - 07;53.1;53.1;53.1;53.78;53.78;53.78
4;06.04.2020;07 - 08;53.9;53.9;53.9;60.15;60.15;60.15
4;06.04.2020;08 - 09;54.92;54.92;54.92;62.2;62.2;62.2
4;06.04.2020;09 - 10;54.47;54.47;54.47;62.77;62.77;62.77
4;06.04.2020;10 - 11;53.78;53.78;53.78;63.68;63.68;63.68
4;06.04.2020;11 - 12;52.42;52.42;52.42;61.06;61.06;61.06
4;06.04.2020;12 - 13;51.85;51.85;51.85;56.29;56.29;56.29
4;06.04.2020;13 - 14;51.51;51.51;51.51;52.42;52.42;52.42
4;06.04.2020;14 - 15;50.37;50.37;50.37;50.37;50.37;50.37
4;06.04.2020;15 - 16;49.58;49.58;49.58;49.58;49.58;49.58
4;06.04.2020;16 - 17;49.24;49.24;49.24;49.24;49.24;49.24
4;06.04.2020;17 - 18;49.92;49.92;49.92;49.92;49.92;49.92
4;06.04.2020;18 - 19;50.03;50.03;50.03;50.03;50.03;50.03
4;06.04.2020;19 - 20;50.37;50.37;50.37;50.37;50.37;50.37
4;06.04.2020;20 - 21;50.94;50.94;50.94;50.94;50.94;50.94
4;06.04.2020;21 - 22;50.71;50.71;50.71;50.71;50.71;50.71
4;06.04.2020;22 - 23;48.67;48.67;48.67;48.67;48.67;48.67
4;06.04.2020;23 - 00;46.05;46.05;46.05;46.05;46.05;46.05
4;07.04.2020;00 - 01;43.72;43.72;43.72;43.72;43.72;43.72
4;07.04.2020;01 - 02;43.04;43.04;43.04;43.04;43.04;43.04
4;07.04.2020;02 - 03;42.81;42.81;42.81;42.81;42.81;42.81
4;07.04.2020;03 - 04;44.06;44.06;44.06;44.06;44.06;44.06
4;07.04.2020;04 - 05;45.42;45.42;45.42;45.42;45.42;45.42
4;07.04.2020;05 - 06;47.92;47.92;47.92;47.92;47.92;47.92
4;07.04.2020;06 - 07;53.49;53.49;53.49;53.49;53.49;53.49
4;07.04.2020;07 - 08;54.17;54.17;54.17;49.74;49.74;49.74
4;07.04.2020;08 - 09;55.19;55.19;55.19;50.76;50.76;50.76
4;07.04.2020;09 - 10;54.85;54.85;54.85;49.62;49.62;49.62
4;07.04.2020;10 - 11;54.05;54.05;54.05;48.15;48.15;48.15
4;07.04.2020;11 - 12;53.03;53.03;53.03;45.65;45.65;45.65
4;07.04.2020;12 - 13;52.58;52.58;52.58;45.99;45.99;45.99
4;07.04.2020;13 - 14;52.01;52.01;52.01;44.74;44.74;44.74
4;07.04.2020;14 - 15;51.56;51.56;51.56;43.83;43.83;43.83
4;07.04.2020;15 - 16;51.56;51.56;51.56;43.15;43.15;43.15
4;07.04.2020;16 - 17;51.56;51.56;51.56;43.04;43.04;43.04
4;07.04.2020;17 - 18;50.31;50.31;50.31;50.31;50.31;50.31
4;07.04.2020;18 - 19;51.33;51.33;51.33;51.33;51.33;51.33
4;07.04.2020;19 - 20;52.24;52.24;52.24;52.24;52.24;52.24
4;07.04.2020;20 - 21;52.58;52.58;52.58;52.58;52.58;52.58
4;07.04.2020;21 - 22;51.67;51.67;51.67;51.67;51.67;51.67
4;07.04.2020;22 - 23;50.99;50.99;50.99;49.85;49.85;49.85
4;07.04.2020;23 - 00;47.35;47.35;47.35;47.35;47.35;47.35
4;08.04.2020;00 - 01;48.7;48.7;48.7;39.91;39.91;39.91
4;08.04.2020;01 - 02;47.25;47.25;47.25;39.69;39.69;39.69
4;08.04.2020;02 - 03;46.58;46.58;46.58;39.36;39.36;39.36
4;08.04.2020;03 - 04;46.7;46.7;46.7;39.14;39.14;39.14
4;08.04.2020;04 - 05;47.7;47.7;47.7;38.91;38.91;38.91
4;08.04.2020;05 - 06;50.25;50.25;50.25;38.58;38.58;38.58
4;08.04.2020;06 - 07;53.03;53.03;53.03;37.91;37.91;37.91
4;08.04.2020;07 - 08;54.37;54.37;54.37;39.8;39.8;39.8
4;08.04.2020;08 - 09;55.15;55.15;55.15;40.91;40.91;40.91
4;08.04.2020;09 - 10;54.81;54.81;54.81;42.25;42.25;42.25
4;08.04.2020;10 - 11;54.59;54.59;54.59;42.03;42.03;42.03
4;08.04.2020;11 - 12;53.81;53.81;53.81;41.36;41.36;41.36
4;08.04.2020;12 - 13;53.03;53.03;53.03;39.91;39.91;39.91
4;08.04.2020;13 - 14;51.7;51.7;51.7;38.69;38.69;38.69
4;08.04.2020;14 - 15;50.92;50.92;50.92;38.47;38.47;38.47
4;08.04.2020;15 - 16;50.25;50.25;50.25;38.36;38.36;38.36
4;08.04.2020;16 - 17;50.03;50.03;50.03;38.58;38.58;38.58
4;08.04.2020;17 - 18;50.14;50.14;50.14;39.47;39.47;39.47
4;08.04.2020;18 - 19;50.03;50.03;50.03;40.02;40.02;40.02
4;08.04.2020;19 - 20;50.7;50.7;50.7;41.03;41.03;41.03
4;08.04.2020;20 - 21;51.25;51.25;51.25;41.14;41.14;41.14
4;08.04.2020;21 - 22;50.36;50.36;50.36;40.69;40.69;40.69
4;08.04.2020;22 - 23;48.36;48.36;48.36;40.25;40.25;40.25
4;08.04.2020;23 - 00;45.58;45.58;45.58;39.69;39.69;39.69
4;09.04.2020;00 - 01;47.71;47.71;47.71;41.65;41.65;41.65
4;09.04.2020;01 - 02;46.82;46.82;46.82;40.98;40.98;40.98
4;09.04.2020;02 - 03;46.37;46.37;46.37;40.64;40.64;40.64
4;09.04.2020;03 - 04;46.82;46.82;46.82;40.08;40.08;40.08
4;09.04.2020;04 - 05;48.39;48.39;48.39;39.41;39.41;39.41
4;09.04.2020;05 - 06;51.53;51.53;51.53;38.85;38.85;38.85
4;09.04.2020;06 - 07;53.55;53.55;53.55;36.82;36.82;36.82
4;09.04.2020;07 - 08;54.45;54.45;54.45;39.86;39.86;39.86
4;09.04.2020;08 - 09;54.9;54.9;54.9;41.76;41.76;41.76
4;09.04.2020;09 - 10;54.68;54.68;54.68;42.55;42.55;42.55
4;09.04.2020;10 - 11;54.56;54.56;54.56;43;43;43
4;09.04.2020;11 - 12;52.99;52.99;52.99;43.22;43.22;43.22
4;09.04.2020;12 - 13;52.09;52.09;52.09;43.45;43.45;43.45
4;09.04.2020;13 - 14;51.31;51.31;51.31;43.67;43.67;43.67
4;09.04.2020;14 - 15;50.52;50.52;50.52;43.45;43.45;43.45
4;09.04.2020;15 - 16;49.85;49.85;49.85;43.56;43.56;43.56
4;09.04.2020;16 - 17;50.41;50.41;50.41;43.56;43.56;43.56
4;09.04.2020;17 - 18;52.54;52.54;52.54;43.9;43.9;43.9
4;09.04.2020;18 - 19;53.33;53.33;53.33;44.46;44.46;44.46
4;09.04.2020;19 - 20;54.11;54.11;54.11;44.8;44.8;44.8
4;09.04.2020;20 - 21;54.9;54.9;54.9;45.13;45.13;45.13
4;09.04.2020;21 - 22;55.24;55.24;55.24;45.13;45.13;45.13
4;09.04.2020;22 - 23;55.46;55.46;55.46;44.91;44.91;44.91
4;09.04.2020;23 - 00;53.44;53.44;53.44;44.57;44.57;44.57
4;10.04.2020;00 - 01;53.71;53.71;53.71;49.33;49.33;49.33
4;10.04.2020;01 - 02;53.26;53.26;53.26;49.55;49.55;49.55
4;10.04.2020;02 - 03;53.26;53.26;53.26;49.33;49.33;49.33
4;10.04.2020;03 - 04;53.94;53.94;53.94;49.33;49.33;49.33
4;10.04.2020;04 - 05;54.72;54.72;54.72;48.88;48.88;48.88
4;10.04.2020;05 - 06;55.62;55.62;55.62;49.1;49.1;49.1
4;10.04.2020;06 - 07;55.62;55.62;55.62;48.54;48.54;48.54
4;10.04.2020;07 - 08;56.07;56.07;56.07;47.64;47.64;47.64
4;10.04.2020;08 - 09;56.63;56.63;56.63;43.37;43.37;43.37
4;10.04.2020;09 - 10;56.74;56.74;56.74;43.49;43.49;43.49
4;10.04.2020;10 - 11;56.74;56.74;56.74;42.47;42.47;42.47
4;10.04.2020;11 - 12;56.29;56.29;56.29;42.36;42.36;42.36
4;10.04.2020;12 - 13;56.07;56.07;56.07;41.69;41.69;41.69
4;10.04.2020;13 - 14;55.73;55.73;55.73;41.13;41.13;41.13
4;10.04.2020;14 - 15;55.51;55.51;55.51;40.9;40.9;40.9
4;10.04.2020;15 - 16;55.51;55.51;55.51;41.01;41.01;41.01
4;10.04.2020;16 - 17;55.4;55.4;55.4;44.95;44.95;44.95
4;10.04.2020;17 - 18;55.62;55.62;55.62;45.51;45.51;45.51
4;10.04.2020;18 - 19;55.73;55.73;55.73;46.74;46.74;46.74
4;10.04.2020;19 - 20;56.07;56.07;56.07;47.64;47.64;47.64
4;10.04.2020;20 - 21;56.52;56.52;56.52;47.87;47.87;47.87
4;10.04.2020;21 - 22;56.52;56.52;56.52;46.97;46.97;46.97
4;10.04.2020;22 - 23;56.41;56.41;56.41;47.76;47.76;47.76
4;10.04.2020;23 - 00;55.85;55.85;55.85;47.64;47.64;47.64
4;11.04.2020;00 - 01;55.85;55.85;55.85;51.91;51.91;51.91
4;11.04.2020;01 - 02;55.51;55.51;55.51;52.47;52.47;52.47
4;11.04.2020;02 - 03;55.4;55.4;55.4;53.37;53.37;53.37
4;11.04.2020;03 - 04;55.51;55.51;55.51;54.38;54.38;54.38
4;11.04.2020;04 - 05;55.73;55.73;55.73;54.61;54.61;54.61
4;11.04.2020;05 - 06;56.18;56.18;56.18;54.95;54.95;54.95
4;11.04.2020;06 - 07;55.96;55.96;55.96;56.18;56.18;56.18
4;11.04.2020;07 - 08;56.18;56.18;56.18;58.43;58.43;58.43
4;11.04.2020;08 - 09;56.52;56.52;56.52;55.62;55.62;55.62
4;11.04.2020;09 - 10;56.29;56.29;56.29;56.97;56.97;56.97
4;11.04.2020;10 - 11;56.41;56.41;56.41;57.42;57.42;57.42
4;11.04.2020;11 - 12;56.07;56.07;56.07;56.41;56.41;56.41
4;11.04.2020;12 - 13;55.85;55.85;55.85;56.07;56.07;56.07
4;11.04.2020;13 - 14;55.62;55.62;55.62;55.62;55.62;55.62
4;11.04.2020;14 - 15;55.4;55.4;55.4;55.4;55.4;55.4
4;11.04.2020;15 - 16;55.4;55.4;55.4;55.4;55.4;55.4
4;11.04.2020;16 - 17;55.62;55.62;55.62;55.62;55.62;55.62
4;11.04.2020;17 - 18;55.96;55.96;55.96;55.96;55.96;55.96
4;11.04.2020;18 - 19;56.63;56.63;56.63;56.63;56.63;56.63
4;11.04.2020;19 - 20;56.18;56.18;56.18;56.18;56.18;56.18
4;11.04.2020;20 - 21;56.52;56.52;56.52;55.28;55.28;55.28
4;11.04.2020;21 - 22;55.4;55.4;55.4;53.49;53.49;53.49
4;11.04.2020;22 - 23;53.37;53.37;53.37;52.25;52.25;52.25
4;11.04.2020;23 - 00;51.69;51.69;51.69;50.79;50.79;50.79
